web-scraper-order,web-scraper-start-url,nama,komentar
"1583431904-7487","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Bintang 1 juga kaya'y masih kebanyakan buat apk ini, scara melihat dilapangan ternyata banyak driver yg mengeluh krna apk ini..."
"1583431904-5623","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Ini gimnaa sii aplikasi gojekk makin gjlss!!!!sayaa mau mesen apapun gabisaa!!!!alamatt nya gbisa di pakaii/gunakan!!!alamat sayaa masaa kosongg.sayaa sudah beberapa klii apuss pasangg tetapi ttp bgtu!!!tolong dong di perbaikiii.apk gjlsssss!!!sayaa kecewaaaa skliii!!!!!!!!!!!!😠😠😠😠😠😠"
"1583431904-1784","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","AriezBoedi Rochmadi",""
"1583431904-5365","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Akun udh kyk ""akun ke-suspend"" Secara berkala cek withdraw, hasilnya saldo tidak cukup (kirain hubungi customer service). Histori Go-Food semua. Posisi hari sabtu, jam 7 mlm. Lagi rame rame nya food. Nongkrong spot rame food udh, tempat sepi (jauh dari driver gacor) udh. Tetep gak bunyi. Ada yang sa...Ulasan Lengkap"
"1583431904-3452","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","rizki chanel",""
"1583431904-7485","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","sulit untuk upgrade . katanya KTP Apalah."
"1583431904-7294","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya tidak pernah make duit PLAYLATER kenapa saya harus di suruh bayar... Saya sangat kecewa sekali sama Gojek.."
"1583431904-4038","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Noval Rivaldi",""
"1583431904-4112","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Humairoh Aswaja",""
"1583431904-6227","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Dapet driverny jauh jauh terus Kalah sama grab Grab begitu pesan ga lama driver Dateng Sedangkan gojek D apk tulisannya 3 menit tapi nyatanya 10 menit lebih Harap d perbaiki lagi Jangan kalah sama karya negeri sebelah"
"1583431904-6438","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Kenapa ya, saya setiap mau pesan gojek dan gocar layarnya jadi warna putih dan ke logout sendiri? Padahal sudah saya instal ulang beberapa kali."
"1583431904-2798","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Muhammad Faeyza",""
"1583431904-4339","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Tidak bisa login Dengan alasan di bekukan karna ada yg mencurigakan , padahal sebelum nya bisa dan tidak pernah di gunakan yang macem2.. Setiap hari pake gojek buat pp kerja kok malah gak bisa login sih? Tolong di perbaiki secepatnya.. Sebagai customer bertahun2 merasa kecewa banget.. Lebih baik pak...Ulasan Lengkap"
"1583431904-4707","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Kurang ajar kau gojek, gaj kasih promo voucher orderan kau bagi, klo yang giliran dapat jauh pasti dia cancel, driver itu yang kau harus kasih gagu, jangan kau bagi orderan, mentoknya 15 poin tiap driver, klo dari orangnya grab masuk ke sistemnya gojek gak kau ubah, kasihan driver gojek, uda enak si...Ulasan Lengkap"
"1583431904-2557","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Soejono lie",""
"1583431904-1299","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Gede Yudita",""
"1583431904-6634","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Masa w ganti nomor di applikasi gojek di hp, eh malah gak bisa di pakai applikasi gojek di hp gue. Alasan nya device w di blokir karena ganti nomor gojek.. kocak lu jek..auto uninstal"
"1583431904-1908","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","acmad choirullah",""
"1583431904-3544","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Dedy Sudrajat",""
"1583431904-6666","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sy pngguna gojek , akhir akhir ini sy ssah dpt driver ,sekali nya dpt ,dia ad disebrang tol sn , krn kntor sy dpanya tol jika kemari harus naek fly over akhirnya sy tanya ke abng2 gojek pak mau anter saya , si abng bilang sy mau ajj tp kan ga bisa ky sebelah , susah orderan kt si gojek driver ,kesim...Ulasan Lengkap"
"1583431904-5391","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Konsumen berkurang terus akibat promo sebelah,bangun jek...bangun...sadarlah dan ayo bangkit.."
"1583431904-7130","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Skrng2 ini sering dpt drivernya pada kurang sopan."
"1583431904-4791","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Goofood nya jangan mahal2 dong ongkir nya 4000 aja saya kan tiap hari makan lewat goofood... Turunin lagi biar bnyak langganan.. Kalau bisa adain voucher goofood lagi..."
"1583431904-7533","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Vocer hilang.. lucu sekali.. memang ngajak gojek'an"
"1583431904-6939","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gak bsa d gunakan untuk transaksi sesama coustemer Go-Jek"
"1583431904-1828","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Gibran Smanda",""
"1583431904-1556","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Andry kurniawan",""
"1583431904-7373","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Kecewa saya mah...vocernya srkarang beli ga gratis..udh mahal minbelnya juga tinggi"
"1583431904-6654","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","kasihan driver di potong 20% + 3000 driver cerita ke castemer pd ngeluh."
"1583431904-6011","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Bikin promo sendiri tapi tiba2 di tarik vouchernya? Niat ga sih gojek ngasih voucher ke cs?"
"1583431904-2011","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","bulan purba",""
"1583431904-4012","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Gilang Aditya",""
"1583431904-2915","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Gojek Jakarta",""
"1583431904-6629","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","ga suka banget hari ini .. Pesen mobil udah lama pas di telepon drivernya bilang ga bisa okdi cancel trus dapet driver yg tdi lagi ttep ga bisa kan akhirnya saya cancel.. Setelah itu ga dapetdapet lagi driver nunggu 1 jam terimakasih"
"1583431904-3391","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Rudi Ana",""
"1583431904-5837","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat sangat merugikan disaat isi ulang voucher pulsa tidak bisa cepat atau sangat lambat untuk pengisian.... TIDAK AKAN PERNAH PAKAI APLIKASI INI UNTUK ISI VOUCHER APAPUN ...!!!! SANGAT KECEWA !!!"
"1583431904-5674","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Semakin mahal tarif gofood...merasa kecewa berat dengan ketentuan syarat vochernya..."
"1583431904-3643","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","FEEL GOOD",""
"1583431904-4814","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Woy apus sistem pemerataan 1 jam 1 order.. Kaa usah so care so pahlawan ganti sistem biar adil..adil biji mqta loe.. Lo manfaatin kepuhan merrka untuk metubah sistem yg faktanya hanya menguntungkn kaliqn pihak gojek... 10000 orqng ajh kqga tupo karna sidtem pemerqtaan ini lo x 18000 insentif...dah m...Ulasan Lengkap"
"1583431904-1697","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Bukan Gamer",""
"1583431904-7314","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gojek akir2 ini lemot banget ya aneh sumpah gue pake wifi buat youtube ama buka aplikasi lain lancar2 aja tapi buka gojek muter mulu , buka grab aja juga lancar knp sih jek??? Mau bangkrut kah"
"1583431904-2734","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Indra Suwargana",""
"1583431904-5648","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Kecewa karena driver indikasinya ga jujur saat saya berbelanja tiket bus memakai Go Shop. Driver beralasan ngga bisa edit estimasi harga di aplikasi Go Shop karena di bawah harga estimasi. Realitanya harga di bawah estimasi dan bus yg ditumpangi ga sesuai dengan harga. Saya sering Go Shop. Tp baru k...Ulasan Lengkap"
"1583431904-7069","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","PT.GI gak menganggap kan keluhan pada driver dan kosumen..gimana para nasip driver dari pagi sampai mlm orderan gak masuk...gimana dia mau gasih makan anak istri nya makan"
"1583431904-4648","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Kalau ga siap bikin promo, ga usah bikin. Ini diadakan promo referral , dpt voucher 20rb,blm ada seminggu voucher di tarik kembali. Kalau ga siap jangan buat."
"1583431904-4037","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","gacha girl",""
"1583431904-3283","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Maya Mochtarika",""
"1583431904-1880","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Abdul Aziz",""
"1583431904-5468","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Tolong beri sanksi pada gojek dengan plat nomer L 6465 JT atas nama andriono pangestu. Saya pesan makanan tapi tidak sampai. Saya cek ternyata toko sudah cukup. Tidak ada konfirmasi . Saya telpon tidak di angkat saya wa tidak di jawab. Saya sudah lama tunggu pesanan tapi tidak ada konfirmasi dari go...Ulasan Lengkap"
"1583431904-7114","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","turun jadi satulah, update malah payylaterku bukannya naik malah turun, padahal gak nunggak juga , ada apa ddenganmmu??"
"1583431904-7509","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mau tnya jarak untuk Go Food itu brapa kilo ya, saya biasa order di jarak tmpt yg sma kok tiba2 tidak bisa katanya krn jarak terlalu jauh"
"1583431904-5693","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sekarang kaga pernah ada potongan harga lagi kalo pesen go ride pake GO-PAY. Kalo sekiranya harga cash + GO-PAY sama, ngapain perlu ada GO-PAY. Kalo kaya gini mah, apa untung nya topup buat isi GO-PAY."
"1583431904-3353","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Wahyu Fathan2304",""
"1583431904-810","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Pranji Production",""
"1583431904-6526","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya topup gopay, lewat atm bni transaksi gagal, saldo atm saya hilang...bantuan respon lambat, sengaja kali ngambil uang orang kecil"
"1583431904-1344","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Pengguna Google",""
"1583431904-7371","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Jaman sekarang kalo belum bisa kirim"" dana via transaksi elektronik seperti OV* atau DAN* belum canggih!!!"
"1583431904-6468","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi anjing goridenya pada songong pesanan saya dibatalin trs.. Tolong ditindak rider yg songong!!!😠"
"1583431904-4280","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Drivers gojek meskipun gak semua tp kebanyakan pada Soo Saya order food sampe berapa kali kata driver nya resto nya tutup tp setelah saya coba tlp pihak resto katanya buka.... Tolong di tindak tegas driver yg seperti itu... Masih mending app sebelah"
"1583431904-7065","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi nipu saya,,siap beli voucher gofood tapi dibilang promo sudah tidak berlaku 😭😡,,beli mahal2 tapi tidak bisa dipakai"
"1583431904-1139","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Nadia Liza Amalia",""
"1583431904-2935","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Mr. Kreatif",""
"1583431904-3271","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Muhammad Shandy",""
"1583431904-3917","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","rusman boemen",""
"1583431904-3020","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","dee az",""
"1583431904-4078","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","vita ku",""
"1583431904-2168","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Feri Yanto",""
"1583431904-6185","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sorry to say... gojek akhir2 ini ongkos nya lebih mahal dr sebelah, dan sering cancel2 orderan trutama gosend instan dan lbh parahnya lg skrg driver gojek suka pd konyol minta duit lebih dr aplikasi, dgn byk alesan. Bye2 lah gojek, beralih ke sebelah aja."
"1583431904-2907","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ferry Setiawan",""
"1583431904-5528","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","orang dalemnya banyak yang main2 sama sistemnya buat nyari duit sampingan. dari lepas PM, bikin akun, ngegacorin orderan. klo emang petinggi gojek peduli driver. cek log data2nya. razia semua. buang yang korup.. normalin lagi orderan. 60% lebih driver kena dampak anyeb. yang ada link orang dalem ant...Ulasan Lengkap"
"1583431904-5922","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sekarang sudah jarang diberikan voucher, banyak driver curhat pendapatan menurun."
"1583431904-6553","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","HARGA ongkir tidak masuk akal jarak kurang dari 1km ongkir senilai 18k perlu dipertimbangkan lagi harga harganya agar konsumen masih bisa menikmati tanpa harus mengeluarkan uang yg banyak"
"1583431904-6658","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sumpah, lokasi gojek nya salah mulu berapa kali ku ulang ngambil lokasi nya tetap aja salah, masa lokasi di medan jadi lokasi jakarta di kasih tunjuk , geram banget sumpah, tolong ya, di betulin ni aplikasi muak gwa"
"1583431904-5632","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","tlong mapnya diperbaharui,sring trjadi ksalahan jlan yg ditunjukkan di apl yg harus dilalui para driver slah,,, jangan trlalu kepintaran membuat jlan pintas,padahal jlan tersebut tdak bisa dilalui..."
"1583431904-5306","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikator tolong perhatikan kesejahteraan mitranya...kasihan potongan besar pendapatan mengecil...jangan seenaknya d3ngan mudah PM mereka...apalagi banyak driver mengeluh akun jadi gagu kalo offbid..kalo mereka sakit bagaimana...tolong diperhatikan ya ..."
"1583431904-2477","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","MOSHPIT Channel",""
"1583431904-2918","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","aisyah & yasmin canhell",""
"1583431904-3174","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Michael Jason",""
"1583431904-4695","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Kenapa pas saya baru login akun saya diblokir,padahal saya mau pesen makanan jadi gk bisa gara gara di blokir,sebenarnya ini ada apa kok akun saya tiba"" di blokir.tolong benerin ya🙏"
"1583431904-1727","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","echa gujris",""
"1583431904-2633","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Aini Abror",""
"1583431904-6963","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mau dukung apps karya anak bangsa tapi setiap dipake server penuh terus, sementara apps sebelah jarang server penuh, akhirnya jadi jatuh hati ke apps sebelah"
"1583431904-5447","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya membeli voucher Go Food yang berakhir tgl 5 Januari 2020 tapi per hari ini tgl 23 Desember 2019 saat mau digunakan muncul keterangan ""Voucher Sudah Tidak Bisa Digunakan"". Mohon segera ditindaklanjuti hal yang merugikan ini. Tks."
"1583431904-7233","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Ikutan kayak orang orang ahhh, ngeluh di rating. Aplikasi UNTUK SAAT INI BURUK. BURUK SEKALI MALAH. Post ahhh"
"1583431904-3131","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Dodi Dols",""
"1583431904-2162","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Original Gibran",""
"1583431904-2058","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Muhammad Hendro",""
"1583431904-6053","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","tidak bisa masuk ke semua menu, misal pas masuk ke menu goride, udh di pilih menu goride tiba-tiba keluar sendiri dan dicoba berkali kali tetap saja begitu, sudah coba reinstal aplikasi nya tapi tetap saja tidak bisa"
"1583431904-3826","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Pengguna Google",""
"1583431904-7304","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mau tanya kok pas saya mau pesan go ride atau go car pas tampilan map tiba2 putih semua ya?jadi nggak bisa mesan apa2"
"1583431904-5835","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Akun saya ternyata sudah ada yg bahak, sekarang saya baru buka app gojek lg sudah langsung dapet peringatan. Gak aman ternyata Gojek, hati"" bagi yg suka Top Up jangan terlalu banyak Top Up seperlunya aja Untuk pihak Gojek tolong cek akun Gojek saya dan teliti lah dengan baik, dan tingkatkan lagi unt...Ulasan Lengkap"
"1583431904-892","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Rochmad Satu",""
"1583431904-3016","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Pangeran Pane",""
"1583431904-3253","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","tri leksono",""
"1583431904-2294","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Devi Krismayanti",""
"1583431904-5855","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Jaminan sampai dari hongkong, kalau tau gosend kurir bisa asal cancel, mending pakai grab pasti sampai same-day. Setalah barang sampai, saya akan langsung uninstall app gojek, cukup pakai grab."
"1583431904-2010","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ergandhi Yudha Kurniawan",""
"1583431904-5219","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","makin kesini makim tidak jelas saja masa tiba"" dompet gopay saya digembok tidak bisa digunakan dengan alasan yg tidak jelas"
"1583431904-3727","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Daris Waldi",""
"1583431904-6486","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gimana ini pak nadiem, saya ga bisa pakai layanan goride gocar goshop karna map ga muncul?? Katanya ""Gojek terdapat masalah dengan layanan Google Play"" klo masalahnya sama dia kenapa imbasnya ke saya? Duhhhh"
"1583431904-3912","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","gadis 03",""
"1583431904-1317","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Lestari Wiji",""
"1583431904-1190","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","FOR TODAY channel",""
"1583431904-1192","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Sederhana Channel",""
"1583431904-2117","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Kyla rama",""
"1583431904-4710","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","jode promo gofoodnya menjebak konsumen krn ada ketentuan & syarat yg berlaku sangat berbeda dgn grab trus nominal pulsa di gopulsa jg tdk lengkap !!!!"
"1583431904-5813","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","kenapa di tahun 2020 menurun ? terlambat terus datangnya ga on time 😒"
"1583431904-718","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Shinta Purnama Sari",""
"1583431904-4607","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya berniat tutup akun dengan menghabiskan saldo saya yang ada di akun ini buat donasi....eeeh pas udh donasi malah ada biaya langganan...alhasil jd nombok lagi dek.... Mau donasi juga harus pake biaya langganan...parah!!!!!"
"1583431904-6512","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sistem orderan apa ini ?? Gak jelas. Mau berenti bakar2 uang. Tapi driver yang di korbanin. Aaahh parah"
"1583431904-5226","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Kami sebagai driver jadi malas bekerja karna pemerataan orderan Jadi gak ada bedanya yg sungguh krja ma yg cma iseng2 krja Karna gak akan ada yg namanya gagu Intinya skarang driver gak aakan takut pilih orderan"
"1583431904-5353","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi apa ini?? Semakin hari tambah buruk, buat custamer & para driver nya. Tutup aja aplikasi ini, semenjak di tinggal pk nadiem makin buruk aplikasi ini"
"1583431904-3918","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Risma Unu",""
"1583431904-4000","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Fery Hardiyan",""
"1583431904-4159","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Muri Yadi",""
"1583431904-3618","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Trisno Rk",""
"1583431904-1907","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Tomya grab",""
"1583431904-5148","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Voucher sudah di akun tiba2 raib, voucher cashback alfamart yg awalnya 5.000 berubah jadi 2.500 semua tanpa pemberitahuan, parah sekarang"
"1583431904-6106","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gojek yang makin parah sistem y menyengsara kan dreiver kasian meraka dengan sistem pemerataan padahal dulu mereka suksen karana gojek menilai dengan pelayanan raring dan ferpoma tapi sekarang percuma semua y sama siatem biadab"
"1583431904-762","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Callysta Halim",""
"1583431904-7259","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Apaa apaan lah anjir duit gw melayang 200k, MBAK MAS PENDIRI GOJEK YANG TERHORMAT KALAU ADA APA APA ITU KASIH SOSIALISASI DULU JANGAN TETIBA MASANG PIN, LO NGOTAK DONG DUIT KEISI DISITU KELUARGA GW BUKAN DARI KELUARGA YANG MAMPU JADI 200K BERHARGA BANGET BUAT GW, TOLONG YA BALIKIN KAYA SEMULA LAGI"
"1583431904-5366","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi y kok jadi gini sekarang, buat apa² lemot banget saya ngga bisa pesan gojek, go food "" server tidak apa lah,kadang² minta pembaruan pin tapi ngga bisa dipebarui. Saldo susah update, tolong beri solusi biar bisa kaya dulu lagi akun saya"
"1583431904-4423","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mohon aplikasi diperbaiki kembali, sudah beberapa kali saya order tapi harganya tidak sesuai. Contoh order kemarin menggunakan gopay tertulis 60rb tapi pas sampai dari drivernya bilang 86rb, setelah beberapa lama baru diorderan hp driver berubah jadi 60rb. Cukup kecewa karena beberapa kali saya haru...Ulasan Lengkap"
"1583431904-1691","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","fendy_is_ lol",""
"1583431904-4465","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Ngadain event ga jelas.... Voucher min buy kebesaran.. setelh ngadain event voucher yg tanpa min buy. Di tarik kembali padahal event berakhir di akhir tahun..... Maaf saya kasih bintang satu"
"1583431904-1295","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ella Amper",""
"1583431904-3196","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","tham thama",""
"1583431904-2794","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","ALISHA MARANTINI",""
"1583431904-4243","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Setelah update aplikasi kok di fitur gofood pilihan2 seperti resto terdekat, terpopuler, promo, makanan sehat, dkk kok hilang ya? Apakah aplikasi dan hp saya yg ada masalah, atau memang fitur tersebut dihilangkan ya? Karena jujur saya banyak menggunakan fitur resto terdekat jika hendak pesan gofood....Ulasan Lengkap"
"1583431904-850","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Pahmi Hidayat",""
"1583431904-1160","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Maria Christiana",""
"1583431904-3781","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Janda Jando",""
"1583431904-7047","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gk jelas , ""ups salah"" udh masukin nomor bener dibilang salah. Gw yg punya nomor sistem yg nyangkal"
"1583431904-6105","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sistem gojek yg sekarang adalah yg paling paling buruk..tolong segera d perbaiki management gojek n sistemnya"
"1583431904-7395","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Kenapa banyak driver di dekat saya..yang masuk drivernya jauh x...membuat menunggu..merugikan waktu saya ..."
"1583431904-5279","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Ga jelas semua nya mah di kasih voucher 20ribu akun saya malah gada..!!!"
"1583431904-4575","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Coba deh di ganti pas upgrade gopay Setiap di upgrade KTP sama wajah sudah di foto, sudah berulang"" tetep saja gk bisa dikarenakan KTP buram, BURAM APANYA? KTP gk buram dibilang buram"
"1583431904-1930","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","suhendrik hendrik",""
"1583431904-5185","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Beda seperti dulu , ada driver di dpn hidung malah dapat driver di balik pantat , setiap order gojek selalu dpt driver yg jauh , kl ada shortcut / driver tau ada shortcut bisa cepat tiba nya , kl gak ada shortcut dan gak tau ada shortcut driver harus memutar jauh ,padahal saya ingin cepat , driver y...Ulasan Lengkap"
"1583431904-7520","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Byk driver anak ny ga sekolah .dan byk keluarganya ancur .gara"" drivernya ga pernah bawa duit ke rmh ....kasian mereka"
"1583431904-3381","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Bayu Prasetyo",""
"1583431904-5486","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sistem driver prioritas di gojek menjadi bumerang ke customer, karena banyak customer order dapat drivernya jauh, sedang driver yg non prioritas anyep ga dapat order walaupun jaraknya dekat dgn customer. Memang sampai kapan driver prioritas diutamakan? Serajin-rajinnya driver prioritas adakalanya dr...Ulasan Lengkap"
"1583431904-2730","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Fandi Akhmat",""
"1583431904-651","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Elfan Muhib Danil Islam",""
